10en,11en,NameComment
0x648F80,0x648F80,gpRainSplashTex
0x648F94,0x648F94,gpRainSplashRaster
0x648FA8,0x648FA8,gpWatersprayTex
0x648FB4,0x648FB4,gpWatersprayRaster
0x648FC0,0x648FC0,gpCarSplashTex
0x648FD0,0x648FD0,gpCarSplashRaster
0x648FE0,0x648FE0,gpRainDropSmallTex
0x648FE4,0x648FE4,gpRainDropSmallRaster
0x648FE8,0x648FE8,gpRainSplashupTex
0x648FF0,0x648FF0,gpRainSplashupRaster
0x648FF8,0x648FF8,gpLeafTex
0x648FFC,0x648FFC,gpLeafRaster
0x649000,0x649000,gpGungeTex
0x649004,0x649004,gpGungeRaster
0x649008,0x649008,gpExplosionMediumTex
0x649020,0x649020,gpExplosionMediumRaster
0x649038,0x649038,gpCloudTex1
0x64903C,0x64903C,gpCloudRaster1
0x649040,0x649040,gpCloudTex4
0x649044,0x649044,gpCloudRaster4
0x649048,0x649048,gpBloodSmallTex
0x64904C,0x64904C,gpBloodSmallRaster
0x649050,0x649050,gpBulletHitTex
0x649054,0x649054,gpBulletHitRaster
0x649058,0x649058,gpCollisionSmokeTex
0x64905C,0x64905C,gpCollisionSmokeRaster
0x649060,0x649060,gpCarDebrisTex
0x649070,0x649070,gpCarDebrisRaster
0x649080,0x649080,gpBirdfrontTex
0x649090,0x649090,gpBirdfrontRaster
0x6490A0,0x6490A0,gpGunShellTex
0x6490A4,0x6490A4,gpGunShellRaster
0x6490A8,0x6490A8,gpWakeOldTex
0x6490AC,0x6490AC,gpWakeOldRaster
0x6490E0,0x6490E0,RubbishIndexList
0x6490EC,0x6490EC,RubbishIndexList2
0x649188,0x649188,ShadowIndexList
0x649320,0x649320,SkidmarkIndexList
0x6493E0,0x6493E0,SkidmarkVertices
0x64986C,0x64986C,TraceIndexList
0x649A10,0x649A10,"`guard variable for'LookForBatCB(RwObject *,void *)::MatLTM"
0x649A14,0x649A14,"LookForBatCB(RwObject *,void *)::MatLTM"
0x649A5C,0x649A5C,CSpecialParticleStuff::UpdateBoatFoamAnimation(CMatrix *)::dX
0x649A60,0x649A60,CSpecialParticleStuff::UpdateBoatFoamAnimation(CMatrix *)::dY
0x649A64,0x649A64,CSpecialParticleStuff::UpdateBoatFoamAnimation(CMatrix *)::dZ
0x649A68,0x649A68,CSpecialParticleStuff::UpdateBoatFoamAnimation(CMatrix *)::X
0x649A6C,0x649A6C,CSpecialParticleStuff::UpdateBoatFoamAnimation(CMatrix *)::Y
0x649A70,0x649A70,CSpecialParticleStuff::UpdateBoatFoamAnimation(CMatrix *)::Z
0x649A74,0x649A74,CSpecialParticleStuff::UpdateBoatFoamAnimation(CMatrix *)::FrameInAnimation
0x649A78,0x649A78,CSpecialParticleStuff::EnableAnimation
0x649A80,0x649A80,nSpriteBufferIndex
0x649A84,0x649A84,SpriteBufferVerts
0x64C484,0x64C484,verts
0x64C4F8,0x64C4F8,gpWhiteTexture
0x64C510,0x64C510,pMatFxIdentityFrame
0x64C514,0x64C514,initialised
0x64C518,0x64C518,WaterCannonIndexList
0x64C530,0x64C530,WaterCannonVertices
0x64C5C4,0x64C5C4,CWeather::AddRain(void)::STATIC_RAIN_ANGLE
0x64C5CC,0x64C5CC,CWeather::AddRain(void)::count
0x64C5D4,0x64C5D4,CWeather::AddRain(void)::add_angle
0x64C5DC,0x64C5DC,"RenderOneRainStreak(CVector,CVector,int,bool,float)::RandomTexX"
0x64C5E0,0x64C5E0,"RenderOneRainStreak(CVector,CVector,int,bool,float)::RandomTex"
0x64C5E4,0x64C5E4,"RenderOneRainStreak(CVector,CVector,int,bool,float)::RandomTexY"
0x64C5E8,0x64C5E8,streamPosition
0x64C5EC,0x64C5EC,gFrameList
0x64C5F4,0x64C5F4,gClumpInfo
0x64C608,0x64C608,NumExtraDirLightsInWorld
0x64C610,0x64C610,gPluginOffset
0x64C624,0x64C624,UnicodeToAscii(ushort *)::aStr
0x64C724,0x64C724,UnicodeToAsciiForSaveLoad(ushort *)::aStr
0x64C8C8,0x64C8C8,vecDAMAGE_ENGINE_POS_BIG
0x64C8D4,0x64C8D4,vecDAMAGE_ENGINE_POS_SMALL
0x64C8E0,0x64C8E0,aTempPedColPts
0x64CDEC,0x64CDEC,CAutomobile::ProcessBuoyancy(void)::nGenerateRaindrops
0x64CDF4,0x64CDF4,CAutomobile::ProcessBuoyancy(void)::nGenerateWaterCircles
0x64CE0C,0x64CE0C,CAutomobile::ProcessControl(void)::fThrust
0x64CE10,0x64CE10,CAutomobile::ProcessControl(void)::WheelState
0x64CE2C,0x64CE2C,m_afSuspensionSpringRatio
0x64CE3C,0x64CE3C,nLastControlInput
0x64CE40,0x64CE40,CAutomobile::ProcessControlInputs(uchar)::fValue
0x64CE44,0x64CE44,matW2B
0x64CE50,0x64CE50,`guard variable for'CAutomobile::RcbanditCheck1CarWheels(CPtrList &)::matW2B
0x64CE54,0x64CE54,CAutomobile::RcbanditCheck1CarWheels(CPtrList &)::matW2B
0x64CEA0,0x64CEA0,KeepWaterOutIndices
0x64CEAC,0x64CEAC,KeepWaterOutVertices
0x64CF68,0x64CF68,TimerForCamInterpolation
0x64CF70,0x64CF70,`guard variable for'CDoor::Process(CVehicle *)::vecOffset
0x64CF74,0x64CF74,CDoor::Process(CVehicle *)::vecOffset
0x64CF88,0x64CF88,fThisVolume
0x64CF8C,0x64CF8C,"`guard variable for'cBuoyancy::SimpleSumBuoyancyData(CVector &,tWaterLevel)::AverageOfWaterLevel"
0x64CF90,0x64CF90,"cBuoyancy::SimpleSumBuoyancyData(CVector &,tWaterLevel)::AverageOfWaterLevel"
0x64CFB0,0x64CFB0,PathPoint
0x64CFB4,0x64CFB4,CHeli::UpdateHelis(void)::nFrameGen
0x64CFB8,0x64CFB8,TotalDurationOfFlightPath
0x64CFBC,0x64CFBC,TotalLengthOfFlightPath2
0x64CFC0,0x64CFC0,TotalDurationOfFlightPath2
0x64CFC4,0x64CFC4,PlanePath2Position
0x64CFD0,0x64CFD0,TotalLengthOfFlightPath3
0x64CFD4,0x64CFD4,TotalDurationOfFlightPath3
0x64CFD8,0x64CFD8,PlanePath3Position
0x64CFDC,0x64CFDC,TotalLengthOfFlightPath4
0x64CFE0,0x64CFE0,TotalDurationOfFlightPath4
0x64CFE4,0x64CFE4,PlanePath4Position
0x64CFE8,0x64CFE8,CesnaMissionStatus
0x64CFEC,0x64CFEC,CesnaMissionStartTime
0x64CFF0,0x64CFF0,DropOffCesnaMissionStatus
0x64CFF4,0x64CFF4,DropOffCesnaMissionStartTime
0x64CFF8,0x64CFF8,CPlane::ProcessControl(void)::nFrameGen
0x64CFF9,0x64CFF9,CPlane::ProcessControl(void)::nFrameGen
0x64D000,0x64D000,TotalLengthOfTrack
0x64D004,0x64D004,TotalDurationOfTrack
0x64D008,0x64D008,EngineTrackPosition
0x64D010,0x64D010,TotalLengthOfTrack_S
0x64D014,0x64D014,TotalDurationOfTrack_S
0x64D018,0x64D018,EngineTrackPosition_S
0x64D038,0x64D038,cTransmission::InitGearRatios(void)::pGearRatio1
0x64D040,0x64D040,cTransmission::InitGearRatios(void)::pGearRatio0
0x64D048,0x64D048,cTransmission::CurrentGear
0x64D04C,0x64D04C,"cTransmission::CalculateDriveAcceleration(float const&,uchar &,float &,float const&,bool)::fAcceleration"
0x64D054,0x64D054,"cTransmission::CalculateDriveAcceleration(float const&,uchar &,float &,float const&,bool)::fVelocity"
0x64D058,0x64D058,"cTransmission::CalculateDriveAcceleration(float const&,uchar &,float &,float const&,bool)::fCheat"
0x64D05C,0x64D05C,"cTransmission::CalculateGearForSimpleCar(float,uchar &)::pGearRatio"
0x64D060,0x64D060,"CVehicle::ProcessWheel(CVector &,CVector &,CVector &,CVector &,int,float,float,float,char,float *,tWheelState *,ushort)::bBraking"
0x64D061,0x64D061,"CVehicle::ProcessWheel(CVector &,CVector &,CVector &,CVector &,int,float,float,float,char,float *,tWheelState *,ushort)::bDriving"
0x64D062,0x64D062,"CVehicle::ProcessWheel(CVector &,CVector &,CVector &,CVector &,int,float,float,float,char,float *,tWheelState *,ushort)::bAlreadySkidding"
0x64D063,0x64D063,bDriving
0x64D070,0x64D070,gpWaterTex
0x64D0AC,0x64D0AC,"CWaterLevel::RenderOneWavySector(float,float,float,RwRGBA const&,bool)::apBoatList"
0x64D0D8,0x64D0D8,CBulletInfo::aBulletInfos
0x64E208,0x64E208,gaExplosion
0x64ED50,0x64ED50,gaProjectileInfo
0x64F0D0,0x64F0D0,gaShotInfo
0x65039B,0x65039B,"CWeapon::FireInstantHit(CEntity *,CVector *)::counter"
0x6503A1,0x6503A1,"`guard variable for'CWeapon::AddGunshell(CEntity *,CVector const&,CVector2D const&,float)::prevEntityPosition"
0x6503A4,0x6503A4,"CWeapon::AddGunshell(CEntity *,CVector const&,CVector2D const&,float)::prevEntityPosition"
0x6503BC,0x6503BC,gCrossHair
0x6503D8,0x6503D8,gpCrossHairTex
0x6503DC,0x6503DC,gpCrossHairRaster
0x6503EC,0x6503EC,aWeaponInfo
0x650898,0x650898,cAudioManager::SetUpOneShotCollisionSound(cAudioCollision const&)::iOneShotCollision
0x6508A0,0x6508A0,gPornNextTime
0x6508A4,0x6508A4,gSawMillNextTime
0x6508A8,0x6508A8,gShopNextTime
0x6508AC,0x6508AC,gAirportNextTime
0x6508B0,0x6508B0,gCinemaNextTime
0x6508B4,0x6508B4,gDocksNextTime
0x6508B8,0x6508B8,gHomeNextTime
0x6508BC,0x6508BC,gCellNextTime
0x6508C0,0x6508C0,gNextCryTime
0x6508C4,0x6508C4,bPlayerJustEnteredCar
0x6508C5,0x6508C5,cAudioManager::ProcessCesna(cVehicleParams &)::nAccel
0x6508CF,0x6508CF,"cAudioManager::ProcessPlayersVehicleEngine(cVehicleParams &,CAutomobile *)::CurrentPretendGear"
0x6508DD,0x6508DD,"cAudioManager::ProcessPlayersVehicleEngine(cVehicleParams &,CAutomobile *)::bAccelSampleStopped"
0x6508DF,0x6508DF,cAudioManager::ProcessVehicleOneShots(cVehicleParams &)::WaveIndex
0x6508E1,0x6508E1,cAudioManager::ProcessVehicleOneShots(cVehicleParams &)::GunIndex
0x6508E3,0x6508E3,cAudioManager::ProcessVehicleOneShots(cVehicleParams &)::iWheelIndex
0x6508E5,0x6508E5,cAudioManager::ProcessVehicleOneShots(cVehicleParams &)::CrunchOffset
0x6508E8,0x6508E8,cAudioManager::ProcessBoatEngine(cVehicleParams &)::LastAccel
0x6508EB,0x6508EB,cAudioManager::ProcessBoatEngine(cVehicleParams &)::LastVol
0x6508ED,0x6508ED,gJumboVolOffsetPercentage
0x6508EE,0x6508EE,cAudioManager::ProcessPedOneShots(cPedParams &)::iSound
0x6508F0,0x6508F0,cAudioManager::GetPlayerTalkSfx(ushort)::LastSfx
0x6508F8,0x6508F8,cAudioManager::GetCopTalkSfx(ushort)::LastSfx
0x650900,0x650900,cAudioManager::GetSwatTalkSfx(ushort)::LastSfx
0x650908,0x650908,cAudioManager::GetFBITalkSfx(ushort)::LastSfx
0x650910,0x650910,cAudioManager::GetArmyTalkSfx(ushort)::LastSfx
0x650918,0x650918,cAudioManager::GetMedicTalkSfx(ushort)::LastSfx
0x650920,0x650920,cAudioManager::GetBusinessMaleOldTalkSfx(ushort)::LastSfx
0x650928,0x650928,"cAudioManager::GetBusinessMaleYoungTalkSfx(ushort,uint)::LastSfx"
0x650930,0x650930,cAudioManager::GetMafiaTalkSfx(ushort)::LastSfx
0x650938,0x650938,cAudioManager::GetTriadTalkSfx(ushort)::LastSfx
0x650940,0x650940,cAudioManager::GetDiabloTalkSfx(ushort)::LastSfx
0x650948,0x650948,cAudioManager::GetYakuzaTalkSfx(ushort)::LastSfx
0x650950,0x650950,cAudioManager::GetYardieTalkSfx(ushort)::LastSfx
0x650958,0x650958,cAudioManager::GetColumbianTalkSfx(ushort)::LastSfx
0x650960,0x650960,cAudioManager::GetHoodTalkSfx(ushort)::LastSfx
0x650968,0x650968,cAudioManager::GetBlackCriminalTalkSfx(ushort)::LastSfx
0x650970,0x650970,cAudioManager::GetWhiteCriminalTalkSfx(ushort)::LastSfx
0x650978,0x650978,cAudioManager::GetCasualMaleOldTalkSfx(ushort)::LastSfx
0x650980,0x650980,cAudioManager::GetBlackCasualFemaleTalkSfx(ushort)::LastSfx
0x650988,0x650988,cAudioManager::GetWhiteCasualFemaleTalkSfx(ushort)::LastSfx
0x650990,0x650990,cAudioManager::GetFemaleNo3TalkSfx(ushort)::LastSfx
0x650998,0x650998,"cAudioManager::GetWhiteBusinessFemaleTalkSfx(ushort,uint)::LastSfx"
0x6509A0,0x6509A0,cAudioManager::GetBlackFatFemaleTalkSfx(ushort)::LastSfx
0x6509A8,0x6509A8,cAudioManager::GetWhiteFatMaleTalkSfx(ushort)::LastSfx
0x6509B0,0x6509B0,cAudioManager::GetBlackFatMaleTalkSfx(ushort)::LastSfx
0x6509B8,0x6509B8,cAudioManager::GetWhiteFatFemaleTalkSfx(ushort)::LastSfx
0x6509C0,0x6509C0,cAudioManager::GetBlackFemaleProstituteTalkSfx(ushort)::LastSfx
0x6509C8,0x6509C8,cAudioManager::GetWhiteFemaleProstituteTalkSfx(ushort)::LastSfx
0x6509D0,0x6509D0,"cAudioManager::GetBlackProjectMaleTalkSfx(ushort,uint)::LastSfx"
0x6509D8,0x6509D8,cAudioManager::GetBlackProjectFemaleOldTalkSfx(ushort)::LastSfx
0x6509E0,0x6509E0,cAudioManager::GetBlackProjectFemaleYoungTalkSfx(ushort)::LastSfx
0x6509E8,0x6509E8,cAudioManager::GetChinatownMaleOldTalkSfx(ushort)::LastSfx
0x6509F0,0x6509F0,cAudioManager::GetChinatownMaleYoungTalkSfx(ushort)::LastSfx
0x6509F8,0x6509F8,cAudioManager::GetChinatownFemaleOldTalkSfx(ushort)::LastSfx
0x650A00,0x650A00,cAudioManager::GetChinatownFemaleYoungTalkSfx(ushort)::LastSfx
0x650A08,0x650A08,cAudioManager::GetLittleItalyMaleTalkSfx(ushort)::LastSfx
0x650A10,0x650A10,cAudioManager::GetLittleItalyFemaleOldTalkSfx(ushort)::LastSfx
0x650A18,0x650A18,cAudioManager::GetLittleItalyFemaleYoungTalkSfx(ushort)::LastSfx
0x650A20,0x650A20,cAudioManager::GetWhiteDockerMaleTalkSfx(ushort)::LastSfx
0x650A28,0x650A28,cAudioManager::GetBlackDockerMaleTalkSfx(ushort)::LastSfx
0x650A30,0x650A30,cAudioManager::GetScumMaleTalkSfx(ushort)::LastSfx
0x650A38,0x650A38,cAudioManager::GetScumFemaleTalkSfx(ushort)::LastSfx
0x650A40,0x650A40,cAudioManager::GetWhiteWorkerMaleTalkSfx(ushort)::LastSfx
0x650A48,0x650A48,cAudioManager::GetBlackWorkerMaleTalkSfx(ushort)::LastSfx
0x650A50,0x650A50,cAudioManager::GetBlackBusinessFemaleTalkSfx(ushort)::LastSfx
0x650A58,0x650A58,cAudioManager::GetSupermodelMaleTalkSfx(ushort)::LastSfx
0x650A60,0x650A60,cAudioManager::GetSupermodelFemaleTalkSfx(ushort)::LastSfx
0x650A68,0x650A68,cAudioManager::GetStewardMaleTalkSfx(ushort)::LastSfx
0x650A70,0x650A70,cAudioManager::GetStewardFemaleTalkSfx(ushort)::LastSfx
0x650A78,0x650A78,"cAudioManager::GetFanMaleTalkSfx(ushort,uint)::LastSfx"
0x650A80,0x650A80,cAudioManager::GetFanFemaleTalkSfx(ushort)::LastSfx
0x650A88,0x650A88,cAudioManager::GetHospitalMaleTalkSfx(ushort)::LastSfx
0x650A90,0x650A90,cAudioManager::GetHospitalFemaleTalkSfx(ushort)::LastSfx
0x650A98,0x650A98,cAudioManager::GetWhiteConstructionWorkerTalkSfx(ushort)::LastSfx
0x650AA0,0x650AA0,cAudioManager::GetBlackConstructionWorkerTalkSfx(ushort)::LastSfx
0x650AA8,0x650AA8,"cAudioManager::GetShopperFemaleTalkSfx(ushort,uint)::LastSfx"
0x650AB0,0x650AB0,cAudioManager::GetStudentMaleTalkSfx(ushort)::LastSfx
0x650AB8,0x650AB8,cAudioManager::GetStudentFemaleTalkSfx(ushort)::LastSfx
0x650AC0,0x650AC0,cAudioManager::GetEightBallTalkSfx(ushort)::LastSfx
0x650AC8,0x650AC8,cAudioManager::GetSalvatoreTalkSfx(ushort)::LastSfx
0x650AD0,0x650AD0,cAudioManager::GetMistyTalkSfx(ushort)::LastSfx
0x650AD8,0x650AD8,cAudioManager::GetBomberTalkSfx(ushort)::LastSfx
0x650AE0,0x650AE0,cAudioManager::GetSecurityGuardTalkSfx(ushort)::LastSfx
0x650AE8,0x650AE8,cAudioManager::GetChunkyTalkSfx(ushort)::LastSfx
0x650AF0,0x650AF0,cAudioManager::GetAsianTaxiDriverTalkSfx(ushort)::LastSfx
0x650AF8,0x650AF8,cAudioManager::GetPimpTalkSfx(ushort)::LastSfx
0x650B00,0x650B00,cAudioManager::GetNormalMaleTalkSfx(ushort)::LastSfx
0x650B08,0x650B08,cAudioManager::GetGenericMaleTalkSfx(ushort)::LastSfx
0x650B10,0x650B10,cAudioManager::GetGenericFemaleTalkSfx(ushort)::LastSfx
0x650B15,0x650B15,cAudioManager::ProcessOneShotScriptObject(uchar)::iSound
0x650B17,0x650B17,cAudioManager::ProcessAirportScriptObject(uchar)::iSound
0x650B19,0x650B19,cAudioManager::ProcessCinemaScriptObject(uchar)::iSound
0x650B1B,0x650B1B,cAudioManager::ProcessDocksScriptObject(uchar)::iSound
0x650B1D,0x650B1D,cAudioManager::ProcessHomeScriptObject(uchar)::iSound
0x650B1F,0x650B1F,cAudioManager::ProcessPoliceCellBeatingScriptObject(uchar)::iSound
0x650B21,0x650B21,cAudioManager::ProcessWeather(int)::iSound
0x650B23,0x650B23,cAudioManager::ProcessFrontEnd(void)::iSound
0x650B28,0x650B28,cAudioManager::ProcessFrontEnd(void)::cPickupNextFrame
0x650B30,0x650B30,cAudioManager::ProcessFrontEnd(void)::cPartMisComNextFrame
0x650B35,0x650B35,cAudioManager::ProcessGarages(void)::iSound
0x650B38,0x650B38,cAudioManager::IsMissionAudioSampleFinished(void)::cPretendFrame
0x650B3D,0x650B3D,cAudioManager::ProcessMissionAudio(void)::nCheckPlayingDelay
0x650B3F,0x650B3F,cAudioManager::ProcessMissionAudio(void)::nFramesUntilFailedLoad
0x650B41,0x650B41,cAudioManager::ProcessMissionAudio(void)::nFramesForPretendPlaying
0x650B54,0x650B54,cAudioManager::RandomDisplacement(uint)::bPos
0x650B58,0x650B58,cAudioManager::RandomDisplacement(uint)::Adjustment
0x650B7C,0x650B7C,bHasStarted
0x650B80,0x650B80,gNumRetunePresses
0x650B84,0x650B84,gRetuneCounter
0x650B88,0x650B88,cMusicManager::nFramesSinceCutsceneEnded
0x650B89,0x650B89,bRadioOff
0x650B94,0x650B94,cMusicManager::fVol
0x650B99,0x650B99,cMusicManager::cCheck
0x650B9C,0x650B9C,cMusicManager::pCurrentStation
0x650BA1,0x650BA1,cMusicManager::cDisplay
0x650BA8,0x650BA8,cAudioManager::ServicePoliceRadio(void)::nLastSeen
0x650BB1,0x650BB1,cAudioManager::ServicePoliceRadioChannel(uchar)::bMissionAudioPhysicalPlayingStatus
0x650BB4,0x650BB4,cAudioManager::ServicePoliceRadioChannel(uchar)::PoliceChannelFreq
0x650BC0,0x650BC0,_videoModeList
0x650BC4,0x650BC4,subSystemInfo
0x6510C4,0x6510C4,_GnumSubSystems
0x6510C8,0x6510C8,gdwAdapter
0x6510CC,0x6510CC,modeIndex
0x6510D8,0x6510D8,Data
0x6511E4,0x6511E4,dwMainVar
0x6511E8,0x6511E8,bMainVarInit
0x651214,0x651214,"CControllerConfigManager::GetControllerSettingTextKeyBoard(e_ControllerAction,eControllerType)::ActionText"
0x651278,0x651278,"CControllerConfigManager::GetControllerSettingTextKeyBoard(e_ControllerAction,eControllerType)::NewStringWithNumber"
0x6512B4,0x6512B4,CControllerConfigManager::GetControllerSettingTextJoystick(e_ControllerAction)::NewStringWithNumber
0x653AF0,0x653AF0,streamPosition
0x653B04,0x653B04,CReplay::PlayBackThisFrame(void)::FrameSloMo
0x653B0C,0x653B0C,CReplay::Display(void)::TimeCount
0x660E10,0x660E10,PaletteIndexFree
0x660F78,0x660F78,_RwD3D8CurrentRasterTarget
0x660F7C,0x660F7C,_RwD3D8QuadVerts
0x660FEC,0x660FEC,VideoMemoryRasters
0x660FF0,0x660FF0,VideoMemoryRastersFreeList
0x660FF8,0x660FF8,gpPlayerClump
0x660FFC,0x660FFC,gOldFov
0x661008,0x661008,CPlayerSkin::RenderFrontendSkinEdit(void)::LastFlash
0x661010,0x661010,lastSeenExtraData
0x661014,0x661014,lastSeenRightsPluginId
0x661018,0x661018,clumpModule
0x661020,0x661020,_rpClumpCameraExtOffset
0x661024,0x661024,_rpClumpLightExtOffset
0x6610D0,0x6610D0,staticGlobals
0x661224,0x661224,engineInstancesOpened
0x661228,0x661228,RwEngineInstance
0x66122C,0x66122C,frameModule
0x661234,0x661234,matrixModule
0x661544,0x661544,vectorModule
0x66154C,0x66154C,streamModule
0x661554,0x661554,cameraModule
0x6615A8,0x6615A8,textureModule
0x6615B0,0x6615B0,object
0x6615B4,0x6615B4,maskName
0x6615B8,0x6615B8,imageModule
0x6615C0,0x6615C0,geometryModule
0x6615C8,0x6615C8,rasterModule
0x6615D0,0x6615D0,materialModule
0x6615E4,0x6615E4,worldModule
0x6615EC,0x6615EC,worldObjModule
0x6615F4,0x6615F4,cameraExtOffset
0x6615F8,0x6615F8,atomicExtOffset
0x6615FC,0x6615FC,clumpExtOffset
0x661600,0x661600,lightExtOffset
0x661608,0x661608,_RtAnimInterpolatorInfoBlock
0x661888,0x661888,_RtAnimInterpolatorInfoBlockNumEntries
0x66188C,0x66188C,MatFXMaterialDataOffset
0x661890,0x661890,MatFXInfo
0x66189C,0x66189C,MatFXAtomicDataOffset
0x6618A0,0x6618A0,MatFXWorldSectorDataOffset
0x6618A8,0x6618A8,TextureStageStateCache
0x6622F0,0x6622F0,RenderStateCache
0x662890,0x662890,TextureStageStateD3D
0x662E90,0x662E90,NumRenderStateChanges
0x662E94,0x662E94,NumTextureStageStateChanges
0x662E98,0x662E98,_rwIm3DGlobals
0x662EA0,0x662EA0,_RwD3D8CurrentModeIndex
0x662EA8,0x662EA8,LastMaterial
0x662EEC,0x662EEC,hWnd
0x662EF0,0x662EF0,RwD3DDevice
0x662EF4,0x662EF4,_RwD3D8DepthStencilSurface
0x662EF8,0x662EF8,_RwD3D8RenderSurface
0x662EFC,0x662EFC,_RwDirect3DObject
0x662F00,0x662F00,NeedToCopyFromBackBuffer
0x662F04,0x662F04,SystemStarted
0x662F08,0x662F08,_RwHasStencilBuffer
0x662F0C,0x662F0C,NumDisplayModes
0x662F10,0x662F10,_RwD3DAdapterIndex
0x662F14,0x662F14,StencilClearValue
0x662F18,0x662F18,DisplayModes
0x662F1C,0x662F1C,LastVertexBufferStride
0x662F20,0x662F20,LastWorldMatrixUsedIdentity
0x662F28,0x662F28,LastMatrixUsed
0x663338,0x663338,MatrixFreeList
0x66333C,0x66333C,MaxNumLights
0x663340,0x663340,LightsCache
0x663344,0x663344,DynamicVertexBufferList
0x663348,0x663348,DynamicVertexBufferFreeList
0x66334C,0x66334C,CurrentDynamicVertexBufferManager
0x663350,0x663350,OffSetDynamicVertexBufferManager
0x663360,0x663360,SizeDynamicVertexBufferManager
0x663370,0x663370,DynamicVertexBufferManager
0x663380,0x663380,VertexShaderList
0x663384,0x663384,PixelShaderList
0x663388,0x663388,_rwD3D8CPUSupportsMMX
0x66338C,0x66338C,_rwD3D8CPUSupportsSSE
0x663390,0x663390,lightModule
0x6633D4,0x6633D4,D3D8TexDictionaryEnableRasterFormatConversion
0x6633D8,0x6633D8,UseOwnVertexBuffer
0x6633DC,0x6633DC,IndexBuffer2D
0x6633E0,0x6633E0,CurrentBaseIndex
0x6633E4,0x6633E4,CurrentVertexBuffer
0x6633E8,0x6633E8,_freeListList
0x6636F8,0x6636F8,RxPipelineInstanced
0x6636FC,0x6636FC,_rxHeapGlobal
0x663700,0x663700,toolkitRegEntries
0x663704,0x663704,toolkitNonFLRegList
0x663708,0x663708,numRegToolkits
0x66370C,0x66370C,errorModule
0x663734,0x663734,colorModule
0x663740,0x663740,splice
0x663C68,0x663C68,MeshStatic
0x663C6C,0x663C6C,sectorModule
0x663C74,0x663C74,lastSeenSectExtraData
0x663C78,0x663C78,lastSeenWorldExtraData
0x663C7C,0x663C7C,lastSeenWorldRightsPluginId
0x663C80,0x663C80,lastSeenSectRightsPluginId
0x663C84,0x663C84,binWorldModule
0x663C8C,0x663C8C,dwEngineSkinPluginOffset
0x663C90,0x663C90,atomicSkinPluginOffset
0x663C94,0x663C94,geometrySkinPluginOffset
0x663C98,0x663C98,_rpSkinGlobals
0x663CC8,0x663CC8,openglMatFXAtomicPipeline
0x663CCC,0x663CCC,MatFXWorldSectorPipe
0x663CD0,0x663CD0,BumpMapPixelShader
0x663CD4,0x663CD4,EnvMapPixelShader
0x663CD8,0x663CD8,EnvMapNoBaseTexturePixelShader
0x663CDC,0x663CDC,BumpEnvMapPixelShader
0x663CE0,0x663CE0,VideoCardSupportsMultitexture
0x663CE4,0x663CE4,VideoCardSupportsMultiplyAdd
0x663CE8,0x663CE8,VideoCardSupportsModulate2X
0x663CEC,0x663CEC,VideoCardSupportsDiffuseInStage0
0x663CF0,0x663CF0,VideoCardMaxTextureBlendStages
0x663CF4,0x663CF4,gMemoryLimits
0x663CFC,0x663CFC,ImmRenderSetupInputRequirements
0x663D14,0x663D14,ImmInstanceInputRequirements
0x663D30,0x663D30,CurrentBaseIndex3D
0x663D34,0x663D34,CurrentVertexBuffer3D
0x663D38,0x663D38,IB3DOffset
0x663D3C,0x663D3C,IndexBuffer3D
0x663D48,0x663D48,PointLight
0x663DB0,0x663DB0,DirectionalLight
0x663E18,0x663E18,D3D8LightOffset
0x663E1C,0x663E1C,VideoCardMaxActiveLights
0x663E20,0x663E20,LightIndexFree
0x663E24,0x663E24,NumLightIndexFree
0x663E28,0x663E28,MaxLightIndexFree
0x663E2C,0x663E2C,LightsToEnable
0x663E30,0x663E30,NumLightsToEnable
0x663E34,0x663E34,MaxLightsToEnable
0x663E38,0x663E38,LightsToDisable
0x663E3C,0x663E3C,NumLightsToDisable
0x663E40,0x663E40,MaxLightsToDisable
0x663E44,0x663E44,FvfList
0x663E48,0x663E48,FvfFreeList
0x663E4C,0x663E4C,FreeVBFreeList
0x663E50,0x663E50,CreatedVBFreeList
0x663E54,0x663E54,WorldSectorInstanceInputRequirements
0x663E64,0x663E64,WorldSectorEnumerateLightsInputRequirements
0x663E68,0x663E68,AtomicInstanceInputRequirements
0x663E78,0x663E78,AtomicEnumerateLightsInputRequirements
0x663EC0,0x663EC0,CTheZones::MapZoneArray
0x664438,0x664438,ver
0x664480,0x664480,CHud::m_HelpMessage
0x664680,0x664680,CAntennas::aAntennas
0x664B60,0x664B60,CTimeCycle::m_nSunCoronaRed
0x664CE0,0x664CE0,CHud::m_BigMessage
0x6652E8,0x6652E8,CWaterLevel::apGeomArray
0x665308,0x665308,CTimeCycle::m_nAmbientGreen
0x665488,0x665488,CWaterLevel::ms_aWaterZs
0x665548,0x665548,CTimeCycle::m_VectorToSun
0x665608,0x665608,CWorld::ms_aSectors
0x6C7088,0x6C7088,CStreaming::ms_aInfoForModel
0x6E60A0,0x6E60A0,CStreaming::ms_imageOffsets
0x6E60D0,0x6E60D0,CPad::NewKeyState
0x6E6340,0x6E6340,CTimeCycle::m_nSunCoronaBlue
0x6E64C0,0x6E64C0,gaTempSphereColPoints
0x6E69C0,0x6E69C0,meshModule
0x6E69C8,0x6E69C8,CTheScripts::UsedObjectArray
0x6E7FA8,0x6E7FA8,aMovingThings
