10en,steam,NameComment
0x8F31A0,0x903394,bFontBgColorR
0x8F31A1,0x903395,bFontBgColorG
0x8F31A2,0x903396,bFontBgColorB
0x8F31A3,0x903397,bFontBgColorA
0x8F31C4,0x9033B8,CStreaming::ms_numPriorityRequests
0x8F31D0,0x9033C4,gFireManager
0x8F3958,0x903B4C,CParticle::m_pUnusedListHead
0x8F3964,0x903B58,MusicManager
0x8F42C0,0x9044B4,gColourBottom
0x8F42C4,0x9044B8,CMenuManager::m_PrefsLOD
0x8F42E4,0x9044D8,CVisibilityPlugins::m_alphaList
0x8F4328,0x90451C,gColourTop
0x8F4334,0x904528,CStats::CommercialPassed
0x8F4338,0x90452C,pTrackNodes
0x8F433C,0x904530,CWorld::ms_listMovingEntityPtrs
0x8F4340,0x904534,CParticleObject::pCloseListHead
0x8F435C,0x904550,CShadows::pEmptyBunchList
0x8F4360,0x904554,lpWindowName
0x8F436C,0x904560,RsGlobal
0x8F437C,0x904570,pDxInputData
0x8F43A4,0x904598,ControlsManager
0x8F57E0,0x9059D4,CStats::LivesSavedWithAmbulance
0x8F57E4,0x9059D8,CWeather::WhenToPlayLightningSound
0x8F57E8,0x9059DC,TempBufferVerticesStoredHiLight
0x8F57EC,0x9059E0,CTimeCycle::m_nCurrentFogColourBlue
0x8F582C,0x905A20,gpReflectionTex
0x8F5830,0x905A24,CRadar::LizSprite
0x8F5834,0x905A28,gpSniperSightTex
0x8F5838,0x905A2C,gGameState
0x8F583C,0x905A30,pAnimBlendAssocGroups
0x8F5840,0x905A34,CReplay::PlayerInfo
0x8F597C,0x905B70,CGarages::MessageEndTime
0x8F5980,0x905B74,CModelInfo::ms_mloModelStore
0x8F59C4,0x905BB8,RenderBuffer::VerticesToBeStored
0x8F59C8,0x905BBC,CRecordDataForChase::PositionChanges
0x8F59D0,0x905BC4,gpShadowPedTex
0x8F59D4,0x905BC8,gpPostShadowTex
0x8F59D8,0x905BCC,FrontEndMenuManager
0x8F5AE9,0x905CDD,bMenuVisible
0x8F5AEC,0x905CE0,bDemoQuit
0x8F5AEE,0x905CE2,bGameStarted
0x8F5E2C,0x906020,bExtraSplash
0x8F5F3C,0x906130,CTheScripts::StoreVehicleIndex
0x8F5F40,0x906134,CClouds::CloudRotation
0x8F5F48,0x90613C,CReplay::Playback
0x8F5F70,0x906164,CPopulation::ms_nTotalMissionPeds
0x8F5F74,0x906168,CRadar::SaveSprite
0x8F5F78,0x90616C,TempBufferVerticesStored
0x8F5F7C,0x906170,CMenuManager::m_ControlMethod
0x8F5F80,0x906174,pDrugRunCesna
0x8F5F84,0x906178,CWeather::LightningStart
0x8F5F88,0x90617C,CCutsceneMgr::ms_pCutsceneDir
0x8F5FB0,0x9061A4,CSprite::m_bFlushSpriteBufferSwitchZTest
0x8F5FB4,0x9061A8,CRadar::BombSprite
0x8F5FB8,0x9061AC,CTxdStore::ms_pTxdPool
0x8F5FD4,0x9061C8,gpWaterRaster
0x8F5FD8,0x9061CC,CTimeCycle::m_fCurrentFarClip
0x8F5FE0,0x9061D4,gpPointlightRaster
0x8F5FE4,0x9061D8,CStats::LongestFlightInDodo
0x8F5FE8,0x9061DC,CUserDisplay::CurrentVehicle
0x8F5FEC,0x9061E0,CStats::FiresExtinguished
0x8F5FF0,0x9061E4,CCarCtrl::LastTimeLawEnforcerCreated
0x8F5FF8,0x9061EC,CWeather::WetRoads
0x8F5FFC,0x9061F0,CSprite::m_fRecipNearClipPlane
0x8F6004,0x9062FC,CStats::TotalLegitimateKills
0x8F6008,0x906300,_RwD3D8AdapterInformation
0x8F620C,0x906504,_RwD3D8AdapterInformation_DisplayMode
0x8F6224,0x90651C,CStats::ProgressMade
0x8F6244,0x90653C,CSceneEdit::m_nVehiclemodelId
0x8F6248,0x906540,CCranes::CarsCollectedMilitaryCrane
0x8F624C,0x906544,CWaterLevel::ms_nNoOfWaterLevels
0x8F6250,0x906548,CCollision::ms_collisionInMemory
0x8F6258,0x906550,CHud::m_HelpMessageFadeTimer
0x8F625C,0x906554,CTimeCycle::m_nCurrentSkyBottomBlue
0x8F6268,0x906560,CRadar::CentreSprite
0x8F626C,0x906564,CWeather::WeatherTypeInList
0x8F6270,0x906568,CVisibilityPlugins::ms_pCameraPosn
0x8F6274,0x90656C,CRadar::NorthSprite
0x8F647C,0x906774,CStats::HeadsPopped
0x8F6480,0x906778,CSceneEdit::pVehicles
0x8F6494,0x90678C,CWorld::pIgnoreEntity
0x8F6754,0x906A4C,ThePaths
0x940348,0x950640,CModelInfo::ms_xtraCompsModelStore
0x9403C0,0x9506B8,CTimeCycle::m_nCurrentSkyTopRed
0x9403C4,0x9506BC,LoadFileName
0x9404D4,0x9507CC,CPedStats::ms_apPedStats
0x940568,0x950860,CStreaming::ms_memoryUsed
0x940570,0x950868,CStats::Record4x4One
0x940578,0x950870,CWeather::LightningDuration
0x94057C,0x950874,CTimeCycle::m_CurrentStoredValue
0x94058C,0x950884,CStats::Record4x4Two
0x940590,0x950888,CSceneEdit::m_bCameraFollowActor
0x940598,0x950890,CWeather::Rainbow
0x9405A8,0x9508A0,RpHAnimAtomicGlobals
0x9405BC,0x9508B4,CTxdStore::ms_pStoredTxd
0x9405CC,0x9508C4,Buffer
0x940714,0x950A0C,CTimeCycle::m_nCurrentFogColourRed
0x940718,0x950A10,CCullZones::CurrentFlags_Camera
0x940724,0x950A1C,CStats::PassengersDroppedOffWithTaxi
0x940730,0x950A28,CRenderer::ms_nNoOfVisibleEntities
0x940734,0x950A2C,CPacManPickups::PillsEatenInRace
0x940738,0x950A30,CStreaming::ms_endRequestedList
0x940768,0x950A60,CStats::MissionsPassed
0x94076C,0x950A64,CModelInfo::ms_timeModelStore
0x9411C0,0x9514B8,gpCloudTex
0x9411C4,0x9514BC,gpCloud2Tex
0x9411C8,0x9514C0,gpCloud3Tex
0x9411CC,0x9514C4,gpCloudHilitTex
0x9411D0,0x9514C8,gpCloudMaskedTex
0x9411F0,0x9514E8,CCarCtrl::NumFireTrucksOnDuty
0x941238,0x951530,CMenuManager::m_PrefsLanguage
0x941284,0x95157C,CReplay::BigBuildingPtrList
0x941288,0x951580,CStats::CarsExploded
0x94128C,0x951584,CParticleObject::pUnusedListHead
0x9412AC,0x9515A4,CCarCtrl::NextCarOfRating
0x9412C8,0x9515C0,NumPath4Nodes
0x9412CC,0x9515C4,CMovingThings::StartCloseList
0x9412E8,0x9515E0,CTimer::m_snTimeInMillisecondsNonClipped
0x9412EC,0x9515E4,CTimer::m_FrameCounter
0x9412F0,0x9515E8,CWorld::Players
0x94142C,0x951724,gpGoalMarkerTex
0x94143C,0x951734,CClouds::ms_colourTop
0x941440,0x951738,_RwD3D8RasterExtOffset
0x941448,0x951740,CPools::ms_pEntryInfoNodePool
0x941450,0x951748,CCarCtrl::LastTimeAmbulanceCreated
0x941498,0x951790,NumPath2Nodes
0x9414D0,0x9517C8,CTimeCycle::m_nCurrentSkyBottomRed
0x9414D4,0x9517CC,CReplay::SlowMotion
0x9414D8,0x9517D0,NumPath3Nodes
0x941514,0x95180C,CGame::currLevel
0x94151C,0x951814,CReplay::OldRadioStation
0x941520,0x951818,TheText
0x941534,0x95182C,CRadar::WeaponSprite
0x941548,0x951840,CCutsceneMgr::ms_cutsceneTimer
0x941594,0x95188C,CPedType::ms_apPedType
0x9415F0,0x9518E8,CCullZones::CurrentFlags_Player
0x9415F4,0x9518EC,NumberTimes
0x9415F8,0x9518F0,gpBloodPoolTex
0x9415FC,0x9518F4,CRadar::IceSprite
0x941600,0x9518F8,CModelInfo::ms_pedModelStore
0x942F54,0x95324C,CWeather::Stored_InterpolationValue
0x942F60,0x953258,CStreaming::ms_startLoadedList
0x942F78,0x953270,CParticleObject::pFarListHead
0x942F7C,0x953274,CReplay::Record
0x942FA4,0x95329C,CCutsceneMgr::ms_numCutsceneObjs
0x942FA8,0x9532A0,TempBufferIndicesStoredShattered
0x942FB0,0x9532A8,CStreaming::ms_streamingBufferSize
0x942FB4,0x9532AC,CHud::m_pVehicleName
0x942FBC,0x9532B4,_rxPipelineGlobalsOffset
0x942FC4,0x9532BC,CRubbish::StartStaticsList
0x943010,0x953308,Present
0x943044,0x95333C,CPools::ms_pPtrNodePool
0x943050,0x953348,CStats::CarsCrushed
0x943054,0x95334C,CReplay::CameraFixedX
0x943058,0x953350,CReplay::CameraFixedY
0x94305C,0x953354,CReplay::CameraFixedZ
0x943060,0x953358,CGarages::CrushedCarId
0x943070,0x953368,CStats::InstantHitsFiredByPlayer
0x943074,0x95336C,CTimeCycle::m_nCurrentSkyTopGreen
0x94307C,0x953374,CRadar::SpraySprite
0x9430D4,0x9533CC,CTheScripts::pIdleScripts
0x9430D8,0x9533D0,CDarkel::TimeOfFrenzyStart
0x9430DC,0x9533D4,CPools::ms_pVehiclePool
0x9430E0,0x9533D8,TempBufferIndicesStoredHiLight
0x9430E4,0x9533DC,CClock::ms_nLastClockTick
0x9430E8,0x9533E0,CStats::MissionsGiven
0x9430EC,0x9533E4,TimeStartedCountingForFade
0x9430F0,0x9533E8,CDarkel::WeaponType
0x943118,0x953410,CCarCtrl::NumRandomCars
0x9434F0,0x9537E8,CDraw::ms_fFarClipZ
0x9434F4,0x9537EC,oldPcTimer
0x9434F8,0x9537F0,CModelInfo::ms_2dEffectStore
0x95CB40,0x96CE38,CCutsceneMgr::ms_cutsceneLoadStatus
0x95CB4C,0x96CE44,gpWalkDontTex
0x95CB50,0x96CE48,CPopulation::ms_nTotalPeds
0x95CB8C,0x96CE84,CStats::InstantHitsHitByPlayer
0x95CB90,0x96CE88,CStreaming::ms_pExtraObjectsDir
0x95CB94,0x96CE8C,gpCrackedGlassTex
0x95CB98,0x96CE90,gpShadowHeadLightsTex
0x95CB9C,0x96CE94,CHud::Sprites
0x95CBF8,0x96CEF0,CStreaming::ms_lastVehicleDeleted
0x95CBFC,0x96CEF4,CWaterLevel::ms_pWavyAtomic
0x95CC00,0x96CEF8,nNumOfMp3Files
0x95CC04,0x96CEFC,CFont::Sprite
0x95CC24,0x96CF1C,CRecordDataForGame::RecordingState
0x95CC28,0x96CF20,CSceneEdit::m_nNumMovieCommands
0x95CC34,0x96CF2C,CRoadBlocks::NumRoadBlocks
0x95CC36,0x96CF2E,CTheZones::TotalNumberOfZones
0x95CC3E,0x96CF36,CPointLights::NumLights
0x95CC40,0x96CF38,CTheZones::FindIndex
0x95CC42,0x96CF3A,CTheScripts::NumScriptDebugLines
0x95CC44,0x96CF3C,CRestart::NumberOfPoliceRestarts
0x95CC46,0x96CF3E,CRestart::NumberOfHospitalRestarts
0x95CC48,0x96CF40,CSceneEdit::m_nCurrentMovieCommand
0x95CC50,0x96CF48,CSceneEdit::m_nNumVehicles
0x95CC52,0x96CF4A,OddJob2Timer
0x95CC54,0x96CF4C,CHud::SpriteBrightness
0x95CC58,0x96CF50,nPlayerInComboMove
0x95CC5A,0x96CF52,CSceneEdit::m_nActor2
0x95CC5C,0x96CF54,NumTrackNodes
0x95CC5E,0x96CF56,CTheScripts::ScriptsUpdated
0x95CC60,0x96CF58,CStreaming::ms_loadedGangs
0x95CC62,0x96CF5A,CDebug::ms_nCurrentTextLine
0x95CC64,0x96CF5C,CWorld::ms_nCurrentScanCode
0x95CC66,0x96CF5E,CTimeCycle::m_nCurrentLightShadowStrength
0x95CC6A,0x96CF62,NumTrackNodes_S
0x95CC70,0x96CF68,CWeather::NewWeatherType
0x95CC72,0x96CF6A,CTheScripts::NumberOfUsedObjects
0x95CC74,0x96CF6C,CTheZones::TotalNumberOfMapZones
0x95CC76,0x96CF6E,CTimeCycle::m_nCurrentShadowStrength
0x95CC7A,0x96CF72,CollectGameState
0x95CC7C,0x96CF74,CClock::ms_nGameClockSeconds
0x95CC80,0x96CF78,CWeather::ForcedWeatherType
0x95CC82,0x96CF7A,CHud::m_ItemToFlash
0x95CC84,0x96CF7C,CTheZones::NumberOfAudioZones
0x95CC88,0x96CF80,CTheScripts::NumberOfIntroTextLinesThisFrame
0x95CC8A,0x96CF82,CPickups::CollectedPickUpIndex
0x95CC8C,0x96CF84,bInvertMouseV
0x95CC8D,0x96CF85,bInvertMouseH
0x95CC8E,0x96CF86,CSceneEdit::m_nCurrentActor
0x95CC90,0x96CF88,CSceneEdit::m_nCurrentCommand
0x95CC92,0x96CF8A,CSceneEdit::m_nActor
0x95CC94,0x96CF8C,CFont::NewLine
0x95CC96,0x96CF8E,CSceneEdit::m_nNumActors
0x95CC9C,0x96CF94,CClock::ms_Stored_nGameClockSeconds
0x95CC9E,0x96CF96,CWaterLevel::nGeomUsed
0x95CCA2,0x96CF9A,CObject::nNoTempObjects
0x95CCA6,0x96CF9E,CTheScripts::CommandsExecuted
0x95CCAA,0x96CFA2,CHeli::NumRandomHelis
0x95CCAC,0x96CFA4,CSceneEdit::m_nCurrentVehicle
0x95CCAE,0x96CFA6,CWeather::Stored_NewWeatherType
0x95CCB0,0x96CFA8,CSceneEdit::m_nWeaponType
0x95CCB2,0x96CFAA,CVehicleModelInfo::ms_compsUsed
0x95CCB4,0x96CFAC,CDarkel::Status
0x95CCE8,0x96CFE0,CSceneEdit::m_nVehicle2
0x95CCEC,0x96CFE4,CWeather::OldWeatherType
0x95CCF0,0x96CFE8,CSceneEdit::m_nVehicle
0x95CCF4,0x96CFEC,CMenuManager::m_bStartUpFrontEndRequested
0x95CCF5,0x96CFED,CCutsceneMgr::ms_running
0x95CCF6,0x96CFEE,CPopulation::ms_bGivePedsWeapons
0x95CCF7,0x96CFEF,CHud::m_HelpMessageQuick
0x95CD1D,0x96D015,CGarages::RespraysAreFree
0x95CD1E,0x96D016,CGame::germanGame
0x95CD1F,0x96D017,CSceneEdit::m_bRecording
0x95CD21,0x96D019,CAutomobile::m_sAllTaxiLights
0x95CD23,0x96D01B,CMenuManager::m_PrefsUseWideScreen
0x95CD24,0x96D01C,nChannelVolume
0x95CD41,0x96D039,CTheScripts::FailCurrentMission
0x95CD42,0x96D03A,gbShowCollisionPolys
0x95CD43,0x96D03B,CHeli::ScriptHeliOn
0x95CD44,0x96D03C,CPed::bNastyLimbsCheat
0x95CD46,0x96D03E,bDidWeProcessAnyCinemaCam
0x95CD47,0x96D03F,CStreaming::ms_hasLoadedLODs
0x95CD48,0x96D040,CPad::m_bMapPadOneToPadTwo
0x95CD4A,0x96D042,CCullZones::bCullZonesDisabled
0x95CD4C,0x96D044,CRestart::OverrideHospitalLevel
0x95CD4D,0x96D045,gSpecialSuspectLastSeenReport
0x95CD4F,0x96D047,CPopulation::m_CountDownToPedsAtStart
0x95CD50,0x96D048,CRestart::OverridePoliceStationLevel
0x95CD51,0x96D049,CTheScripts::CountdownToMakePlayerUnsafe
0x95CD52,0x96D04A,CPad::bDisplayNoControllerMessage
0x95CD53,0x96D069,CDraw::FadeBlue
0x95CD55,0x96D04D,CTheScripts::bUsingAMultiScriptFile
0x95CD56,0x96D04E,CHeli::CatalinaHasBeenShotDown
0x95CD57,0x96D04F,CTheScripts::UseTextCommands
0x95CD58,0x96D050,CReplay::bPlayingBackFromFile
0x95CD5B,0x96D053,CReplay::Mode
0x95CD5D,0x96D055,CRestart::bOverrideRestart
0x95CD5E,0x96D056,CGameLogic::ActivePlayers
0x95CD60,0x96D058,CDarkel::InterruptedWeapon
0x95CD61,0x96D059,CWorld::PlayerInFocus
0x95CD62,0x96D05A,CHud::m_Wants_To_Draw_3dMarkers
0x95CD63,0x96D05B,CCarCtrl::CountDownToCarsAtStart
0x95CD66,0x96D05E,CVehicle::bCheat3
0x95CD68,0x96D060,CDraw::FadeValue
0x95CD69,0x96D061,CRestart::bFadeInAfterNextArrest
0x95CD6A,0x96D062,CMenuManager::m_bShutDownFrontEndRequested
0x95CD6C,0x96D064,CWorld::bForceProcessControl
0x95CD6D,0x96D065,gbBigWhiteDebugLightSwitchedOn
0x95CD6E,0x96D066,CStreaming::ms_disableStreaming
0x95CD6F,0x96D067,CPacManPickups::bPMActive
0x95CD71,0x96D088,CDraw::FadeGreen
0x95CD72,0x96D06A,CSceneEdit::m_bActor2Selected
0x95CD73,0x96D06B,CCoronas::SunBlockedByClouds
0x95CD74,0x96D06C,CCutsceneMgr::ms_useLodMultiplier
0x95CD75,0x96D06D,CVehicle::bAllDodosCheat
0x95CD76,0x96D06E,CReplay::bDoLoadSceneWhenDone
0x95CD77,0x96D06F,CSceneEdit::m_bEditOn
0x95CD78,0x96D070,CVehicle::bWheelsOnlyCheat
0x95CD79,0x96D071,CPopulation::bZoneChangeHasHappened
0x95CD7A,0x96D072,CGarages::BombsAreFree
0x95CD7B,0x96D073,CClock::ms_Stored_nGameClockHours
0x95CD7C,0x96D074,CTimer::m_UserPause
0x95CD7D,0x96D075,CWeather::bScriptsForceRain
0x95CD7E,0x96D076,CMenuManager::m_PrefsSpeakers
0x95CD7F,0x96D077,CSceneEdit::m_bCommandActive
0x95CD82,0x96D07A,CClock::bClockHasBeenStored
0x95CD85,0x96D07D,CHeli::CatalinaHeliOn
0x95CD86,0x96D07E,CRenderer::m_loadingPriority
0x95CD87,0x96D07F,CTheScripts::DbgFlag
0x95CD89,0x96D081,CHud::m_Wants_To_Draw_Hud
0x95CD8A,0x96D082,CCarCtrl::bCarsGeneratedAroundCamera
0x95CD8B,0x96D083,CWorld::bProcessCutsceneOnly
0x95CD8C,0x96D084,CWorld::bDoingCarCollisions
0x95CD8D,0x96D085,CMenuManager::m_DisplayControllerOnFoot
0x95CD8E,0x96D086,g_bMissionAudioLoadFailed
0x95CD8F,0x96D087,CWorld::bIncludeDeadPeds
0x95CD90,0x96D04B,CDraw::FadeRed
0x95CD92,0x96D08A,CMenuManager::m_PrefsUseVibration
0x95CD93,0x96D08B,gbModelViewer
0x95CD95,0x96D08E,CCutsceneMgr::ms_loaded
0x95CD97,0x96D090,CRubbish::bRubbishInvisible
0x95CD98,0x96D091,CDarkel::bProperKillFrenzy
0x95CD99,0x96D092,StillToFadeOut
0x95CD9B,0x96D094,CClock::ms_Stored_nGameClockMinutes
0x95CD9C,0x96D095,g_SlowMode
0x95CD9D,0x96D096,CRestart::bFadeInAfterNextDeath
0x95CD9F,0x96D098,CCutsceneMgr::ms_cutsceneProcessing
0x95CDA0,0x96D099,CCutsceneMgr::ms_animLoaded
0x95CDA1,0x96D09A,CSceneEdit::m_bVehicleSelected
0x95CDA2,0x96D09B,CReplay::ClockMinutes
0x95CDA3,0x96D09C,CWeather::LightningFlash
0x95CDA4,0x96D09D,CMenuManager::m_PrefsRadioStation
0x95CDA5,0x96D09E,CCullZones::bCurrentSubwayIsInvisible
0x95CDA6,0x96D09F,CClock::ms_nGameClockHours
0x95CDA8,0x96D0A1,b_FoundRecentSavedGameWantToLoad
0x95CDAB,0x96D0A4,CMBlur::ms_bJustInitialised
0x95CDAC,0x96D0A5,CWeather::LightningBurst
0x95CDAD,0x60AB7C,CMBlur::BlurOn
0x95CDAF,0x96D0A7,CTheCarGenerators::ProcessCounter
0x95CDB0,0x96D0A8,CStreaming::ms_bLoadingBigModel
0x95CDB1,0x96D0A9,CTimer::m_CodePause
0x95CDB2,0x96D0AA,CGarages::bCamShouldBeOutside
0x95CDB3,0x96D0AB,CTheScripts::bAlreadyRunningAMissionScript
0x95CDB4,0x96D0AC,JustLoadedDontFadeInYet
0x95CDB6,0x96D0AE,CDarkel::bStandardSoundAndMessages
0x95CDB8,0x96D0B0,CPad::bObsoleteControllerMessage
0x95CDB9,0x96D0B1,gbShowPedRoadGroups
0x95CDBB,0x96D0B3,gbFastTime
0x95CDBC,0x96D0B4,CTheScripts::StoreVehicleWasRandom
0x95CDBE,0x96D0B6,DMAudio
0x95CDBF,0x96D0B7,CSceneEdit::m_bDrawGotoArrow
0x95CDC1,0x96D0B9,CWeather::Stored_StateStored
0x95CDC2,0x96D0BA,CGame::playingIntro
0x95CDC3,0x96D0BB,bPlayerInRCBuggy
0x95CDC5,0x96D0BD,CReplay::ClockHours
0x95CDC6,0x96D0BE,CTheCarGenerators::GenerateEvenIfPlayerIsCloseCounter
0x95CDC8,0x96D0C0,CClock::ms_nGameClockMinutes
0x95CDC9,0x96D0C1,CRecordDataForChase::CurrentCar
0x95CDCA,0x96D0C2,CDarkel::bNeedHeadShot
0x95CDCB,0x96D0C3,CGame::frenchGame
0x95CDCD,0x96D0C5,CReplay::bAllowLookAroundCam
0x95CDCE,0x96D0C6,CRecordDataForChase::Status
0x95CDCF,0x96D0C7,CGame::noProstitutes
0x95CDD2,0x96D0CA,gMusicPlaying
0x95CDD3,0x96D0CB,CCredits::bCreditsGoing
0x95CDD4,0x96D0CC,CSceneEdit::m_bActorSelected
