10en,11en,NameComment
0x9B5EB8,0x9B5EC0,dwStarsAttained
0x9B5EFC,0x9B5F04,pSpriteRadarGun
0x9B5F08,0x9B5F10,dwGameLoadState
0x9B5F0C,0x9B5F14,pAnimBlendAssocGroups
0x9B5F20,0x9B5F28,CPointLights::NextCachedValue
0x9B5F30,0x9B5F38,dwStarsEvaded
0x9B5F44,0x9B5F4C,fLongestStoppieDist
0x9B5F54,0x9B5F5C,pSpriteRadarLovefist
0x9B5F84,0x9B5F8C,CWeather::LightningStart
0x9B5F90,0x9B5F98,CSprite::m_bFlushSpriteBufferSwitchZTest
0x9B6A48,0x9B6A50,fDistTravelledByHeli
0x9B6A4C,0x9B6A54,CTxdStore::ms_pTxdPool
0x9B6A68,0x9B6A70,pWaterRasterClear
0x9B6A74,0x9B6A7C,gpPointlightRaster
0x9B6A80,0x9B6A88,dwCurrentCar
0x9B6A84,0x9B6A8C,dwFiresExtinguished
0x9B6A94,0x9B6A9C,CWeather::WindClipped
0x9B6A9C,0x9B6AA4,CWeather::WetRoads
0x9B6AA8,0x9B6AB0,CSprite::m_fRecipNearClipPlane
0x9B6AB8,0x9B6AC0,_RwD3D8AdapterInformation
0x9B6CBC,0x9B6CC4,_RwD3D8AdapterInformation_DisplayMode
0x9B6CC8,0x9B6CD0,_RwD3D8AdapterInformation_Unkn001
0x9B6CD4,0x9B6CDC,dwNumBulletsHit
0x9B6CD8,0x9B6CE0,pSpriteRadarProperty
0x9B6CDC,0x9B6CE4,fMissionPoints
0x9B6CF8,0x9B6D00,COnScreenTimer
0x9B6E08,0x9B6E10,pSpriteRadarCentre
0x9B6E0C,0x9B6E14,CWeather::WeatherTypeInList
0x9B6E34,0x9B6E3C,pSpriteRadarNorth
0x9B6E38,0x9B6E40,dwNumHeadshots
0x9B6E3C,0x9B6E44,_ZN10CSceneEdit9pVehiclesE_ptr
0x9B6E50,0x9B6E58,pSpriteRadarRKChat
0x9B6E58,0x9B6E60,pLineOfSightIgnore
0x9B6E5C,0x9B6E64,CPathFind
0xA0CE94,0xA0CE9C,fSplashProgress
0xA0CFD0,0xA0CFD8,pSpriteRadarRVRock
0xA0CFD8,0xA0CFE0,fBestJumpHeight
0xA0CFDC,0xA0CFE4,uStreamingMemUsed
0xA0CFE8,0xA0CFF0,CWeather::LightningDuration
0xA0CFF0,0xA0CFF8,CSprite2d::nextBufferVertex
0xA0CFF8,0xA0D000,CTimeCycle::m_CurrentStoredValue
0xA0D05C,0xA0D064,CWeather::Rainbow
0xA0D068,0xA0D070,fFashionBudget
0xA0D078,0xA0D080,pSavedTexDict
0xA0D07C,0xA0D084,Buffer
0xA0D184,0xA0D18C,CRubbish::StartMoversList
0xA0D1CC,0xA0D1D4,cCullZones_CurrentFlags_Camera
0xA0D1D4,0xA0D1DC,pSpriteRadarSunYard
0xA0D1DC,0xA0D1E4,dwTaxiMsnsDone
0xA0D1E4,0xA0D1EC,CRenderer::ms_nNoOfVisibleEntities
0xA0D1F0,0xA0D1F8,dwNumWindSources
0xA0D1F4,0xA0D1FC,pModelReqLLLast
0xA0D228,0xA0D230,dwNumSafehouseVisits
0xA0D244,0xA0D24C,CRubbish::EndMoversList
0xA0D2D8,0xA0D2E0,fDistTravelledByBike
0xA0D2DC,0xA0D2E4,pSpriteRadarBikers
0xA0D330,0xA0D338,pSpriteRadarCubans
0xA0D334,0xA0D33C,CRubbish::StartEmptyList
0xA0D384,0xA0D38C,fDistTravelledByBoat
0xA0D388,0xA0D390,dwCarsDestoyed
0xA0D870,0xA0D878,CParticleObject::pUnusedListHead
0xA0D894,0xA0D89C,CTimer::m_snTimeInMillisecondsNonClipped
0xA0D898,0xA0D8A0,CTimer::m_FrameCounter
0xA0D8B0,0xA0D8B8,_RwD3D8RasterExtOffset
0xA0D8B4,0xA0D8BC,pColStore
0xA0D8BC,0xA0D8C4,CPools::ms_pEntryInfoNodePool
0xA0D8D4,0xA0D8DC,CRubbish::EndStaticsList
0xA0D96C,0xA0D974,CLinkList_CAnimBlendHierarchy
0xA0D9A4,0xA0D9AC,pSpriteRadarSave
0xA0D9A8,0xA0D9B0,pWaterAtomicSandy
0xA0D9AC,0xA0D9B4,CGame::currLevel
0xA0D9B4,0xA0D9BC,fDistTravelledOnFoot
0xA0D9C8,0xA0D9D0,dwTaxiEarnings
0xA0D9D0,0xA0D9D8,CRubbish::EndEmptyList
0xA0DAC0,0xA0DAC8,cCullZones_CurrentFlags_Player
0xA0DACC,0xA0DAD4,pSpriteRadarIcecream
0xA0DAE0,0xA0DAE8,stDummyRequest
0xA0DAF8,0xA0DB00,CParticleObject::pFarListHead
0xA0DC90,0xA0DC98,pSpriteRadarRFever
0xA0FC90,0xA0FC98,uArchiveTotalSize
0xA0FC94,0xA0FC9C,dwNumSprayings
0xA0FC9C,0xA0FCA4,gAilProvider
0xA0FCA0,0xA0FCA8,_rxPipelineGlobalsOffset
0xA0FCA4,0xA0FCAC,pSpriteRadarPhone
0xA0FCAC,0xA0FCB4,CStats::NoMoreHurricanes
0xA0FCB0,0xA0FCB8,CRubbish::StartStaticsList
0xA0FCF8,0xA0FD00,dwLongest2WheelTime
0xA0FCFC,0xA0FD04,fDistTravelledByCar
0xA0FD04,0xA0FD0C,Present
0xA0FD38,0xA0FD40,CPools::ms_pPtrNodePool
0xA0FD48,0xA0FD50,gb_EAX_supported
0xA0FD58,0xA0FD60,pSpriteRadarTshirt
0xA0FD78,0xA0FD80,pSpriteRadarSpray
0xA0FD7C,0xA0FD84,CWeather::SunGlare
0xA0FDCC,0xA0FDD4,fWeaponBudget
0xA0FDE4,0xA0FDEC,CPools::ms_pVehiclePool
0xA0FDEC,0xA0FDF4,CClock::ms_nLastClockTick
0xA1023C,0xA10244,dwNumMissionAttempts
0xA10240,0xA10248,TimeStartedCountingForFade
0xA10298,0xA102A0,fRepairPaintBudget
0xA10678,0xA10680,CDraw::ms_fFarClipZ
0xA10680,0xA10688,oldPcTimer
0xA1068C,0xA10694,CCutsceneMgr::ms_cutsceneLoadStatus
0xA1069C,0xA106A4,nNumOfPeds
0xA106AC,0xA106B4,stLinkList_CColModel
0xA1085C,0xA10864,pSpriteRadarHaitians
0xA10860,0xA10868,pWaterAtomicClear
0xA108B0,0xA108B8,nNumOfMp3Files
0xA10936,0xA1093E,CRecordDataForGame::RecordingState
0xA1093C,0xA10944,CMovingThings::Num
0xA10942,0xA1094A,KeyPresses
0xA1097C,0xA10984,_ZN10CSceneEdit10m_nVehicleE_ptr
0xA1098E,0xA10996,CWorld::ms_nCurrentScanCode
0xA10A2E,0xA10A36,CWeather::NewWeatherType
0xA10A38,0xA10A40,bObjInMainSCM
0xA10A3C,0xA10A44,CClock::ms_nGameClockSeconds
0xA10A42,0xA10A4A,CWeather::ForcedWeatherType
0xA10A48,0xA10A50,CTheScripts::NumberOfIntroTextLinesThisFrame
0xA10A4C,0xA10A54,bInvertMouseV
0xA10A4D,0xA10A55,bInvertMouseH
0xA10A50,0xA10A58,wDbgMenuSel
0xA10A52,0xA10A5A,_ZN10CSceneEdit8m_nActorE_ptr
0xA10A5A,0xA10A62,CPickups::NumMessages
0xA10A5E,0xA10A66,CClock::ms_Stored_nGameClockSeconds
0xA10A6A,0xA10A72,CHeli::NumRandomHelis
0xA10AAA,0xA10AB2,CWeather::OldWeatherType
0xA10AB2,0xA10ABA,CCutsceneMgr::ms_running
0xA10AB3,0xA10ABB,bChtOurGodGiven
0xA10AB8,0xA10AC0,CGame::germanGame
0xA10ADB,0xA10AE3,CHeli::ScriptHeliOn
0xA10ADC,0xA10AE4,bChtGreenLight
0xA10AED,0xA10AF5,CDraw::FadeBlue
0xA10AF0,0xA10AF8,CHeli::CatalinaHasBeenShotDown
0xA10AF4,0xA10AFC,bHasUsedCamera
0xA10AF5,0xA10AFD,bReservedOne
0xA10AF6,0xA10AFE,CReplay::Mode
0xA10AF8,0xA10B00,bOverrideRestart
0xA10AF9,0xA10B01,bIsGameInitialized
0xA10AFB,0xA10B03,CWorld::PlayerInFocus
0xA10AFD,0xA10B05,bOwnProperty00
0xA10AFE,0xA10B06,bOwnProperty01
0xA10AFF,0xA10B07,bOwnProperty02
0xA10B00,0xA10B08,bOwnProperty03
0xA10B01,0xA10B09,bOwnProperty04
0xA10B02,0xA10B0A,bOwnProperty05
0xA10B03,0xA10B0B,bOwnProperty06
0xA10B04,0xA10B0C,bOwnProperty07
0xA10B05,0xA10B0D,bOwnProperty08
0xA10B06,0xA10B0E,bOwnProperty09
0xA10B07,0xA10B0F,bOwnProperty10
0xA10B08,0xA10B10,bOwnProperty11
0xA10B09,0xA10B11,bOwnProperty12
0xA10B0A,0xA10B12,bOwnProperty13
0xA10B0B,0xA10B13,bOwnProperty14
0xA10B0F,0xA10B17,bChtGrip
0xA10B10,0xA10B18,bChtDetails
0xA10B11,0xA10B19,bChtFlyBoat
0xA10B16,0xA10B1E,CDraw::FadeValue
0xA10B1E,0xA10B26,bStreamingPaused
0xA10B21,0xA10B29,CDraw::FadeGreen
0xA10B23,0xA10B2B,CSmokeTrails::CigOn
0xA10B26,0xA10B2E,bChtPinkCars
0xA10B28,0xA10B30,bChtFlyCar
0xA10B29,0xA10B31,bProcessPedsOnBoatsAndBikes
0xA10B2B,0xA10B33,bDemoExpired
0xA10B2D,0xA10B35,bDbgMenu
0xA10B2E,0xA10B36,bHasUsedCheat
0xA10B30,0xA10B38,bChtWheels
0xA10B33,0xA10B3B,CClock::ms_Stored_nGameClockHours
0xA10B36,0xA10B3E,CTimer::m_UserPause
0xA10B38,0xA10B40,CWeather::bScriptsForceRain
0xA10B39,0xA10B41,bDbgMenuClick
0xA10B3A,0xA10B42,bTaxiJump
0xA10B3C,0xA10B44,CClock::bClockHasBeenStored
0xA10B3E,0xA10B46,bSoundEnabled
0xA10B40,0xA10B48,CHeli::CatalinaHeliOn
0xA10B41,0xA10B49,bProcessPriorityList
0xA10B45,0xA10B4D,bDisableHud
0xA10B46,0xA10B4E,bCentreAtCam
0xA10B47,0xA10B4F,bChtTraffic
0xA10B48,0xA10B50,bFreezeWorld
0xA10B4A,0xA10B52,bProcessDeadPeds
0xA10B4B,0xA10B53,CDraw::FadeRed
0xA10B4C,0xA10B54,bUseStandardControls
0xA10B4F,0xA10B57,bResetCamera
0xA10B50,0xA10B58,bMP3Playing
0xA10B54,0xA10B5C,CRubbish::bRubbishInvisible
0xA10B56,0xA10B5F,StillToFadeOut
0xA10B5D,0xA10B66,CClock::ms_Stored_nGameClockMinutes
0xA10B5F,0xA10B68,bChtFannyMagnet
0xA10B63,0xA10B6C,CCutsceneMgr::ms_cutsceneProcessing
0xA10B64,0xA10B6D,bCurCutsceneHasAnimFile
0xA10B65,0xA10B6E,_ZN10CSceneEdit18m_bVehicleSelectedE_ptr
0xA10B67,0xA10B70,CWeather::LightningFlash
0xA10B68,0xA10B71,bWhiteScanLines
0xA10B69,0xA10B72,bGrnScanLines
0xA10B6B,0xA10B74,CClock::ms_nGameClockHours
0xA10B6D,0xA10B76,bIsMissionReturnTaxi
0xA10B6E,0xA10B77,bForceQuit
0xA10B70,0xA10B79,bProcessVehicleWheels
0xA10B72,0xA10B7B,CWeather::LightningBurst
0xA10B75,0xA10B7E,bAlwaysSplitTxdLoad
0xA10B76,0xA10B7F,CTimer::m_CodePause
0xA10B7E,0xA10B87,JustLoadedDontFadeInYet
0xA10B80,0xA10B89,bFastTime
0xA10B81,0xA10B8A,bChtSeaways
0xA10B82,0xA10B8B,bChtBlackCars
0xA10B83,0xA10B8C,bTransTextBox
0xA10B87,0xA10B90,gbFastTime
0xA10B8A,0xA10B93,DMAudio
0xA10B8D,0xA10B96,CGame::playingIntro
0xA10B92,0xA10B9B,CClock::ms_nGameClockMinutes
0xA10B95,0xA10B9E,CGame::frenchGame
0xA10B96,0xA10B9F,bNotProcessingCols
0xA10B98,0xA10BA1,CRecordDataForChase::Status
0xA10B99,0xA10BA2,CGame::noProstitutes
0xA10B9C,0xA10BA5,bShowCredits
0xA10B9D,0xA10BA6,_ZN10CSceneEdit16m_bActorSelectedE_ptr
